metering_point_id;timestamp;value;unit_of_measure;property;reading_status;consumption_from;consumption_to;consumption_value;calculated_value;calculated_normalized_value;calculated_deviation_type;calculated_deviation_level;temperature;calculate_consuming_values;validate_simple_status;validate_advanced_status
"TDS3";"2016-12-22T00:00:00Z";456,93;"MWh";"energy";"measured";"2016-12-21T00:00:00Z";"2016-12-22T00:00:00Z";1,1100000000000136;1,013046006848372;0,0957054195922153;"larger";"ok";7,7809886138;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-23T00:00:00Z";458,03;"MWh";"energy";"measured";"2016-12-22T00:00:00Z";"2016-12-23T00:00:00Z";1,099999999999966;0,9845546897171715;0,1172563713204777;"larger";"ok";7,9834395846;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-24T00:00:00Z";458,6;"MWh";"energy";"measured";"2016-12-23T00:00:00Z";"2016-12-24T00:00:00Z";0,57000000000005;0,5064241955319122;0,12553863940359777;"larger";"ok";7,1175064643;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-25T00:00:00Z";459,26;"MWh";"energy";"measured";"2016-12-24T00:00:00Z";"2016-12-25T00:00:00Z";0,6599999999999682;0,5849063158371768;0,12838583227693437;"larger";"ok";6,2436387539;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-26T00:00:00Z";460,39;"MWh";"energy";"measured";"2016-12-25T00:00:00Z";"2016-12-26T00:00:00Z";1,1299999999999955;1,133201462813884;0,002825148853884211;"smaller";"ok";3,3499053369;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-27T00:00:00Z";461,81;"MWh";"energy";"measured";"2016-12-26T00:00:00Z";"2016-12-27T00:00:00Z";1,420000000000016;1,428591535204181;0,006013989998153712;"smaller";"ok";0,8070586659;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-28T00:00:00Z";463,93;"MWh";"energy";"measured";"2016-12-27T00:00:00Z";"2016-12-28T00:00:00Z";2,1200000000000045;1,9874125154933868;0,06671362058606242;"larger";"ok";0,7412818049;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-29T00:00:00Z";466,03;"MWh";"energy";"measured";"2016-12-28T00:00:00Z";"2016-12-29T00:00:00Z";2,099999999999966;2,0147195252384655;0,04232870813688393;"larger";"ok";0,5275223721;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-30T00:00:00Z";467,9;"MWh";"energy";"measured";"2016-12-29T00:00:00Z";"2016-12-30T00:00:00Z";1,8700000000000045;1,8017520245466927;0,03787867282706816;"larger";"ok";2,1766742108;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-12-31T00:00:00Z";468,97;"MWh";"energy";"measured";"2016-12-30T00:00:00Z";"2016-12-31T00:00:00Z";1,07000000000005;1,0293603980400134;0,039480440511814624;"larger";"ok";1,3596772306;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-01T00:00:00Z";2716,7;"m3";"flow";"measured";"2015-12-31T00:00:00Z";"2016-01-01T00:00:00Z";15,399999999999636;14,99851997232929;0,026767976334400614;"larger";"ok";3,5282393346;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-02T00:00:00Z";2729,8;"m3";"flow";"measured";"2016-01-01T00:00:00Z";"2016-01-02T00:00:00Z";13,100000000000364;11,495757242499572;0,13955085547300358;"larger";"ok";5,6404721737;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-03T00:00:00Z";2749,6;"m3";"flow";"measured";"2016-01-02T00:00:00Z";"2016-01-03T00:00:00Z";19,799999999999727;18,978816746507977;0,04326841153797663;"larger";"ok";6,1609625618;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-04T00:00:00Z";2769,8;"m3";"flow";"measured";"2016-01-03T00:00:00Z";"2016-01-04T00:00:00Z";20,200000000000273;23,691798027758267;0,14738425609009762;"smaller";"ok";4,2691710393;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-05T00:00:00Z";2790,2;"m3";"flow";"measured";"2016-01-04T00:00:00Z";"2016-01-05T00:00:00Z";20,399999999999636;19,086764281648875;0,06880347548554272;"larger";"ok";1,1329554499;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-06T00:00:00Z";2817,5;"m3";"flow";"measured";"2016-01-05T00:00:00Z";"2016-01-06T00:00:00Z";27,300000000000182;22,55876783581448;0,21017247921929874;"larger";"ok";-0,8043131596;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-07T00:00:00Z";2833,3;"m3";"flow";"measured";"2016-01-06T00:00:00Z";"2016-01-07T00:00:00Z";15,800000000000182;17,85334204187403;0,11501163407152827;"smaller";"ok";1,8211662049;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-08T00:00:00Z";2858;"m3";"flow";"measured";"2016-01-07T00:00:00Z";"2016-01-08T00:00:00Z";24,699999999999818;26,660300464753867;0,07352882115284692;"smaller";"ok";3,0776136344;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-09T00:00:00Z";2878,9;"m3";"flow";"measured";"2016-01-08T00:00:00Z";"2016-01-09T00:00:00Z";20,90000000000009;20,58191478604082;0,015454597750788722;"larger";"ok";5,5174787243;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-10T00:00:00Z";2905,9;"m3";"flow";"measured";"2016-01-09T00:00:00Z";"2016-01-10T00:00:00Z";27;28,09366288848087;0,03892916679545198;"smaller";"ok";2,5022617032;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-11T00:00:00Z";2919,5;"m3";"flow";"measured";"2016-01-10T00:00:00Z";"2016-01-11T00:00:00Z";13,599999999999909;15,324109222566555;0,11250958848738121;"smaller";"ok";3,331902797;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-12T00:00:00Z";2935,7;"m3";"flow";"measured";"2016-01-11T00:00:00Z";"2016-01-12T00:00:00Z";16,199999999999818;15,258832017401605;0,06168021127206053;"larger";"ok";3,3712661987;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-13T00:00:00Z";2963,5;"m3";"flow";"measured";"2016-01-12T00:00:00Z";"2016-01-13T00:00:00Z";27,800000000000182;24,241958623391355;0,14677202580387338;"larger";"ok";4,0483364786;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-14T00:00:00Z";2987,1;"m3";"flow";"measured";"2016-01-13T00:00:00Z";"2016-01-14T00:00:00Z";23,59999999999991;24,71164250322642;0,04498456559823466;"smaller";"ok";3,8598052859;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-15T00:00:00Z";3017;"m3";"flow";"measured";"2016-01-14T00:00:00Z";"2016-01-15T00:00:00Z";29,90000000000009;27,867304834075888;0,07294193600805779;"larger";"ok";2,5931218664;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-16T00:00:00Z";3046,9;"m3";"flow";"measured";"2016-01-15T00:00:00Z";"2016-01-16T00:00:00Z";29,90000000000009;26,136357152749;0,1440002837907055;"larger";"ok";3,2879245728;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-17T00:00:00Z";3072,3;"m3";"flow";"measured";"2016-01-16T00:00:00Z";"2016-01-17T00:00:00Z";25,40000000000009;21,764472766816326;0,16703952685344856;"larger";"ok";5,042799741;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-18T00:00:00Z";3088,4;"m3";"flow";"measured";"2016-01-17T00:00:00Z";"2016-01-18T00:00:00Z";16,09999999999991;15,617652650364235;0,03088475332587351;"larger";"ok";3,1548905025;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-19T00:00:00Z";3106,2;"m3";"flow";"measured";"2016-01-18T00:00:00Z";"2016-01-19T00:00:00Z";17,799999999999727;17,14053142840963;0,03847421967892187;"larger";"ok";2,2365655079;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-20T00:00:00Z";3140;"m3";"flow";"measured";"2016-01-19T00:00:00Z";"2016-01-20T00:00:00Z";33,80000000000018;32,26150041281353;0,04768840777707885;"larger";"ok";0,7752263683;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-21T00:00:00Z";3176;"m3";"flow";"measured";"2016-01-20T00:00:00Z";"2016-01-21T00:00:00Z";36;32,50625716777761;0,10747908669367265;"larger";"ok";0,672443884;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-22T00:00:00Z";3216,9;"m3";"flow";"measured";"2016-01-21T00:00:00Z";"2016-01-22T00:00:00Z";40,90000000000009;34,351916564048096;0,19061770319985769;"larger";"critical";-0,1026172903;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-23T00:00:00Z";3252,9;"m3";"flow";"measured";"2016-01-22T00:00:00Z";"2016-01-23T00:00:00Z";36;36,141633430817194;0,0039188442074238475;"smaller";"ok";-0,8541861113;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-24T00:00:00Z";3289,8;"m3";"flow";"measured";"2016-01-23T00:00:00Z";"2016-01-24T00:00:00Z";36,90000000000009;38,114808141886755;0,03187234046579484;"smaller";"ok";-1,6827957192;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-25T00:00:00Z";3308,5;"m3";"flow";"measured";"2016-01-24T00:00:00Z";"2016-01-25T00:00:00Z";18,699999999999818;20,5307080539839;0,08916926046439207;"smaller";"ok";0,3272803115;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-26T00:00:00Z";3327,2;"m3";"flow";"measured";"2016-01-25T00:00:00Z";"2016-01-26T00:00:00Z";18,699999999999818;24,271487686968424;0,229548668743531;"smaller";"ok";-1,7599568831;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-27T00:00:00Z";3358,5;"m3";"flow";"measured";"2016-01-26T00:00:00Z";"2016-01-27T00:00:00Z";31,300000000000182;28,81400807107162;0,08627719971469094;"larger";"ok";2,2131150191;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-28T00:00:00Z";3393,7;"m3";"flow";"measured";"2016-01-27T00:00:00Z";"2016-01-28T00:00:00Z";35,19999999999982;32,591875937023644;0,08002374788170456;"larger";"ok";0,6364893715;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-29T00:00:00Z";3420,3;"m3";"flow";"measured";"2016-01-28T00:00:00Z";"2016-01-29T00:00:00Z";26,600000000000364;26,25331626198765;0,013205331263794673;"larger";"ok";3,2409771656;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-30T00:00:00Z";3455,5;"m3";"flow";"measured";"2016-01-29T00:00:00Z";"2016-01-30T00:00:00Z";35,19999999999982;30,654460892349483;0,14828312015054151;"larger";"ok";1,4500821626;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-01-31T00:00:00Z";3492,1;"m3";"flow";"measured";"2016-01-30T00:00:00Z";"2016-01-31T00:00:00Z";36,59999999999991;33,097836741200815;0,10581245191893567;"larger";"ok";0,424017571;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-01T00:00:00Z";3516,7;"m3";"flow";"measured";"2016-01-31T00:00:00Z";"2016-02-01T00:00:00Z";24,59999999999991;20,62648653996443;0,19264131350420152;"larger";"ok";0,2738389335;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-02T00:00:00Z";3541,3;"m3";"flow";"measured";"2016-02-01T00:00:00Z";"2016-02-02T00:00:00Z";24,600000000000364;23,31974850520731;0,0548998842979448;"larger";"ok";-1,228916401;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-03T00:00:00Z";3584,5;"m3";"flow";"measured";"2016-02-02T00:00:00Z";"2016-02-03T00:00:00Z";43,19999999999982;44,31833338760536;0,025234102957452507;"smaller";"ok";-4,2878871957;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-04T00:00:00Z";3624,5;"m3";"flow";"measured";"2016-02-03T00:00:00Z";"2016-02-04T00:00:00Z";40;44,87738557427663;0,1086824803152595;"smaller";"ok";-4,5226540466;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-05T00:00:00Z";3670,9;"m3";"flow";"measured";"2016-02-04T00:00:00Z";"2016-02-05T00:00:00Z";46,40000000000009;42,16651618211876;0,10039918402546592;"larger";"ok";-3,3842589458;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-06T00:00:00Z";3711,8;"m3";"flow";"measured";"2016-02-05T00:00:00Z";"2016-02-06T00:00:00Z";40,90000000000009;41,983744166436814;0,02581342345600286;"smaller";"ok";-3,3075061639;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-07T00:00:00Z";3741;"m3";"flow";"measured";"2016-02-06T00:00:00Z";"2016-02-07T00:00:00Z";29,199999999999818;31,448785244134655;0,07150626730659639;"smaller";"ok";1,1165157602;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-08T00:00:00Z";3760,3;"m3";"flow";"measured";"2016-02-07T00:00:00Z";"2016-02-08T00:00:00Z";19,300000000000182;16,011181905820727;0,20540757787430003;"larger";"ok";2,9175848439;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-09T00:00:00Z";3780,5;"m3";"flow";"measured";"2016-02-08T00:00:00Z";"2016-02-09T00:00:00Z";20,199999999999818;17,903018711758264;0,12830133985912404;"larger";"ok";1,793448188;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-10T00:00:00Z";3801,3;"m3";"flow";"measured";"2016-02-09T00:00:00Z";"2016-02-10T00:00:00Z";20,800000000000182;23,25936705945872;0,10573662873850243;"smaller";"ok";4,4427489067;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-11T00:00:00Z";3830,4;"m3";"flow";"measured";"2016-02-10T00:00:00Z";"2016-02-11T00:00:00Z";29,09999999999991;27,773291813598483;0,04776920918505732;"larger";"ok";2,6308587095;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-12T00:00:00Z";3856,5;"m3";"flow";"measured";"2016-02-11T00:00:00Z";"2016-02-12T00:00:00Z";26,09999999999991;28,70742066676518;0,09082740999381753;"smaller";"ok";2,2558992221;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-13T00:00:00Z";3885,6;"m3";"flow";"measured";"2016-02-12T00:00:00Z";"2016-02-13T00:00:00Z";29,09999999999991;27,665804843421597;0,05183999398157167;"larger";"ok";2,6740039984;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-14T00:00:00Z";3918,7;"m3";"flow";"measured";"2016-02-13T00:00:00Z";"2016-02-14T00:00:00Z";33,09999999999991;32,31973230756334;0,024142145888193873;"larger";"ok";0,7507726252;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-15T00:00:00Z";3941,2;"m3";"flow";"measured";"2016-02-14T00:00:00Z";"2016-02-15T00:00:00Z";22,5;21,51325664568447;0,04586675883464942;"larger";"ok";-0,2209508508;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-16T00:00:00Z";3960,6;"m3";"flow";"measured";"2016-02-15T00:00:00Z";"2016-02-16T00:00:00Z";19,40000000000009;17,91549624448667;0,08286143656055663;"larger";"ok";1,7864861178;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-17T00:00:00Z";3993,5;"m3";"flow";"measured";"2016-02-16T00:00:00Z";"2016-02-17T00:00:00Z";32,90000000000009;31,246527856183153;0,05291698813472307;"larger";"ok";1,2014511762;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-18T00:00:00Z";4026,9;"m3";"flow";"measured";"2016-02-17T00:00:00Z";"2016-02-18T00:00:00Z";33,40000000000009;29,96880207825763;0,11449232814787061;"larger";"ok";1,7380158554;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-19T00:00:00Z";4051,7;"m3";"flow";"measured";"2016-02-18T00:00:00Z";"2016-02-19T00:00:00Z";24,799999999999727;23,692337204649984;0,04675194286582866;"larger";"ok";4,2689546136;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-20T00:00:00Z";4074,4;"m3";"flow";"measured";"2016-02-19T00:00:00Z";"2016-02-20T00:00:00Z";22,700000000000273;23,42632518521174;0,031004657344634378;"smaller";"ok";4,3757318854;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-21T00:00:00Z";4102;"m3";"flow";"measured";"2016-02-20T00:00:00Z";"2016-02-21T00:00:00Z";27,59999999999991;28,39047448523688;0,027842947311360333;"smaller";"ok";2,3831214756;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-22T00:00:00Z";4119,1;"m3";"flow";"measured";"2016-02-21T00:00:00Z";"2016-02-22T00:00:00Z";17,100000000000364;17,05101443046016;0,002872883002942923;"larger";"ok";2,2905459677;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-23T00:00:00Z";4132,9;"m3";"flow";"measured";"2016-02-22T00:00:00Z";"2016-02-23T00:00:00Z";13,799999999999272;16,09160498174782;0,14240996994071387;"smaller";"ok";2,8690881928;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-24T00:00:00Z";4168,5;"m3";"flow";"measured";"2016-02-23T00:00:00Z";"2016-02-24T00:00:00Z";35,600000000000364;29,209616049170272;0,21877671860091488;"larger";"critical";2,0543179065;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-25T00:00:00Z";4194,2;"m3";"flow";"measured";"2016-02-24T00:00:00Z";"2016-02-25T00:00:00Z";25,699999999999818;26,444915529315203;0,02816857283925213;"smaller";"ok";3,1640691857;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-26T00:00:00Z";4219,9;"m3";"flow";"measured";"2016-02-25T00:00:00Z";"2016-02-26T00:00:00Z";25,699999999999818;25,016388735986883;0,027326536664724038;"larger";"ok";3,737480094;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-27T00:00:00Z";4243,9;"m3";"flow";"measured";"2016-02-26T00:00:00Z";"2016-02-27T00:00:00Z";24;24,657187704924745;0,026652987063625493;"smaller";"ok";3,8816634516;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-28T00:00:00Z";4269,5;"m3";"flow";"measured";"2016-02-27T00:00:00Z";"2016-02-28T00:00:00Z";25,600000000000364;27,31388053061785;0,06274760295214335;"smaller";"ok";2,81526648;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-02-29T00:00:00Z";4288,6;"m3";"flow";"measured";"2016-02-28T00:00:00Z";"2016-02-29T00:00:00Z";19,100000000000364;17,948245109795263;0,06417089153616085;"larger";"ok";1,7682132826;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-01T00:00:00Z";4309,5;"m3";"flow";"measured";"2016-02-29T00:00:00Z";"2016-03-01T00:00:00Z";20,899999999999636;16,449407129065435;0,27056250939708243;"larger";"critical";2,6533266629;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-02T00:00:00Z";4335,3;"m3";"flow";"measured";"2016-03-01T00:00:00Z";"2016-03-02T00:00:00Z";25,800000000000182;26,466749371433057;0,025191963020306993;"smaller";"ok";3,1553050776;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-03T00:00:00Z";4361,8;"m3";"flow";"measured";"2016-03-02T00:00:00Z";"2016-03-03T00:00:00Z";26,5;27,718503880416648;0,04395994407467032;"smaller";"ok";2,6528505956;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-04T00:00:00Z";4392,3;"m3";"flow";"measured";"2016-03-03T00:00:00Z";"2016-03-04T00:00:00Z";30,5;28,80164591510094;0,05896725797912117;"larger";"ok";2,2180771907;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-05T00:00:00Z";4418;"m3";"flow";"measured";"2016-03-04T00:00:00Z";"2016-03-05T00:00:00Z";25,699999999999818;28,88606394554946;0,11029761450211444;"smaller";"ok";2,1841917783;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-06T00:00:00Z";4437,5;"m3";"flow";"measured";"2016-03-05T00:00:00Z";"2016-03-06T00:00:00Z";19,5;21,99999661512701;0,11363622726232757;"smaller";"ok";4,9482604265;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-07T00:00:00Z";4447,6;"m3";"flow";"measured";"2016-03-06T00:00:00Z";"2016-03-07T00:00:00Z";10,100000000000364;11,821420773799876;0,14561877178204685;"smaller";"ok";5,4440908432;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-08T00:00:00Z";4457;"m3";"flow";"measured";"2016-03-07T00:00:00Z";"2016-03-08T00:00:00Z";9,399999999999636;9,979621660615424;0,058080524525620465;"smaller";"ok";6,5547308922;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-09T00:00:00Z";4479,4;"m3";"flow";"measured";"2016-03-08T00:00:00Z";"2016-03-09T00:00:00Z";22,399999999999636;22,411836970704368;0,0005281570948514456;"smaller";"ok";4,7829476347;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-10T00:00:00Z";4497,3;"m3";"flow";"measured";"2016-03-09T00:00:00Z";"2016-03-10T00:00:00Z";17,900000000000546;18,972981166376897;0,05655311397651322;"smaller";"ok";6,1633049647;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-11T00:00:00Z";4516,2;"m3";"flow";"measured";"2016-03-10T00:00:00Z";"2016-03-11T00:00:00Z";18,899999999999636;18,68417565477164;0,011551183697680491;"larger";"ok";6,2792315483;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-12T00:00:00Z";4537,6;"m3";"flow";"measured";"2016-03-11T00:00:00Z";"2016-03-12T00:00:00Z";21,400000000000546;25,33030180674825;0,15516205992068485;"smaller";"critical";3,6114753317;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-13T00:00:00Z";4565,4;"m3";"flow";"measured";"2016-03-12T00:00:00Z";"2016-03-13T00:00:00Z";27,799999999999272;27,52494962989743;0,009992765610843586;"larger";"ok";2,7305433061;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-14T00:00:00Z";4578,7;"m3";"flow";"measured";"2016-03-13T00:00:00Z";"2016-03-14T00:00:00Z";13,300000000000182;15,415447860485092;0,13722908861490196;"smaller";"ok";3,2768238535;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-15T00:00:00Z";4594;"m3";"flow";"measured";"2016-03-14T00:00:00Z";"2016-03-15T00:00:00Z";15,300000000000182;11,90660013503549;0,2850015811801324;"larger";"ok";5,3927260612;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-16T00:00:00Z";4611,3;"m3";"flow";"measured";"2016-03-15T00:00:00Z";"2016-03-16T00:00:00Z";17,300000000000182;16,849316624009255;0,026747872691093626;"larger";"ok";7,0157442888;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-17T00:00:00Z";4628;"m3";"flow";"measured";"2016-03-16T00:00:00Z";"2016-03-17T00:00:00Z";16,699999999999818;15,789331368576033;0,057676199844421565;"larger";"ok";7,4412225584;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-18T00:00:00Z";4643,4;"m3";"flow";"measured";"2016-03-17T00:00:00Z";"2016-03-18T00:00:00Z";15,399999999999636;15,332979016729599;0,004371034695665571;"larger";"ok";7,6244024734;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-19T00:00:00Z";4664,3;"m3";"flow";"measured";"2016-03-18T00:00:00Z";"2016-03-19T00:00:00Z";20,900000000000546;23,40435417075791;0,10700377171211915;"smaller";"ok";4,3845510545;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-20T00:00:00Z";4683,5;"m3";"flow";"measured";"2016-03-19T00:00:00Z";"2016-03-20T00:00:00Z";19,199999999999818;22,46024514487259;0,1451562582618137;"smaller";"ok";4,763516585;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-21T00:00:00Z";4706,4;"m3";"flow";"measured";"2016-03-20T00:00:00Z";"2016-03-21T00:00:00Z";22,899999999999636;18,654013353774744;0,2276178624781403;"larger";"ok";1,3744168353;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-22T00:00:00Z";4721,6;"m3";"flow";"measured";"2016-03-21T00:00:00Z";"2016-03-22T00:00:00Z";15,200000000000728;20,89263960672399;0,2724710574575349;"smaller";"ok";0,1253339065;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-23T00:00:00Z";4747,6;"m3";"flow";"measured";"2016-03-22T00:00:00Z";"2016-03-23T00:00:00Z";26;26,165668974869867;0,006331539813829304;"smaller";"ok";3,2761588022;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
"TDS3";"2016-03-24T00:00:00Z";4769,2;"m3";"flow";"measured";"2016-03-23T00:00:00Z";"2016-03-24T00:00:00Z";21,599999999999454;21,69407055279339;0,004336233376074476;"smaller";"ok";5,0710592022;"calculate_consuming_values_ok";"validate_simple_ok";"validate_advanced_ok"
